year,quarter,cik,accession,company_name,form_type,date_filed,contract_link,exhibit,exhibit_lead,content_type,label,parties,parties_raw,image_count,ocr_labeled,amend,restate,joinder,termination,archive_name
2001,QTR2,1070985,000095014401005110,CORRECTIONS CORP OF AMERICA MD,10-K,2001-04-17,https://mcc.law.stanford.edu/data/1070985/000095014401005110/g67883ex10-41.txt,EX-10.41,EX-10,text/plain,services,"[""correctional management services corporation"",""corrections corp of america md"",""corrections corporation"",""of america"",""prison management services inc""]","[""correctional management services corporation"",""corrections corp of america md"",""corrections corporation of america"",""pmsi"",""prison management services inc""]",0,false,true,false,false,false,1070985/000095014401005110/g67883ex10-41.txt
2001,QTR2,1070985,000095014401005110,CORRECTIONS CORP OF AMERICA MD,10-K,2001-04-17,https://mcc.law.stanford.edu/data/1070985/000095014401005110/g67883ex10-43.txt,EX-10.43,EX-10,text/plain,services,"[""correctional management services corporation"",""corrections corp of america md"",""corrections corporation"",""jjfmsi"",""juvenile and jail facility management services inc"",""of america""]","[""correctional management services corporation"",""corrections corp of america md"",""corrections corporation of america"",""jjfmsi"",""juvenile and jail facility management services inc""]",0,false,true,false,false,false,1070985/000095014401005110/g67883ex10-43.txt
2006,QTR2,1071255,000095013406012301,LAKES ENTERTAINMENT INC,8-K,2006-06-28,https://mcc.law.stanford.edu/data/1071255/000095013406012301/c06339exv10w14.txt,EX-10.14,EX-10,text/plain,services,"[""great lakes gaming of michigan llc"",""great lakes of michigan llc"",""lakes entertainment inc"",""pokagon band of potawatomi indians"",""pokagon gaming authority""]","[""(great lakes"",""great lakes gaming of michigan llc"",""great lakes of michigan llc"",""lakes entertainment inc"",""pokagon band of potawatomi indians"",""pokagon gaming authority""]",0,false,true,true,false,false,1071255/000095013406012301/c06339exv10w14.txt
2006,QTR2,1071255,000095013406012301,LAKES ENTERTAINMENT INC,8-K,2006-06-28,https://mcc.law.stanford.edu/data/1071255/000095013406012301/c06339exv10w15.txt,EX-10.15,EX-10,text/plain,services,"[""great lakes gaming of michigan llc"",""great lakes of michigan llc"",""lakes entertainment inc"",""pokagon band of potawatomi indians"",""pokagon gaming authority""]","[""(great lakes"",""great lakes gaming of michigan llc"",""great lakes of michigan llc"",""lakes entertainment inc"",""pokagon band of potawatomi indians"",""pokagon gaming authority""]",0,false,true,true,false,false,1071255/000095013406012301/c06339exv10w15.txt
2002,QTR2,1071342,000093066102001975,NETSOLVE INC,10-K,2002-06-10,https://mcc.law.stanford.edu/data/1071342/000093066102001975/dex1016.txt,EX-10.16,EX-10,text/plain,services,"[""atandt corp"",""netsolve inc"",""netsolve incorporated""]","[""atandt corp"",""netsolve inc"",""netsolve incorporated""]",0,false,true,false,false,false,1071342/000093066102001975/dex1016.txt
2002,QTR2,1071739,000095013402004314,CENTENE CORP,10-Q,2002-04-29,https://mcc.law.stanford.edu/data/1071739/000095013402004314/c69040ex10-2.txt,EX-10.2,EX-10,text/plain,services,"[""centene corp"",""coordinated care corporation"",""indiana family and social services administration"",""indiana inc"",""office of medicaid policy and planning"",""office of the childrens health insurance program""]","[""centene corp"",""coordinated care corporation indiana inc"",""indiana family and social services administration"",""office of medicaid policy and planning"",""office of the children's health insurance program""]",0,false,true,false,false,false,1071739/000095013402004314/c69040ex10-2.txt
2002,QTR2,1072048,000095014202000498,SPECTRASITE HOLDINGS INC,8-K/A,2002-05-22,https://mcc.law.stanford.edu/data/1072048/000095014202000498/ex10-8form8ka.txt,EX-10,EX-10,text/plain,services,"[""delaware co"",""sbc wireless llc"",""sbcw"",""spectrasite communications inc"",""spectrasite holdings inc"",""towerco""]","[""delaware co"",""sbc wireless llc"",""sbcw"",""spectrasite communications inc"",""spectrasite holdings inc"",""towerco parent""]",0,false,true,false,false,true,1072048/000095014202000498/ex10-8form8ka.txt
2001,QTR2,1072341,000100547701003219,PLAYBOY ENTERPRISES INC,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/1072341/000100547701003219/0001005477-01-003219-0003.txt,EX-10.2,EX-10,text/plain,services,"[""playboy enterprises inc"",""playboy entertainment group inc"",""playboy tv international llc"",""victoria springs investments ltd"",""vsi""]","[""pegi"",""playboy enterprises inc"",""playboy entertainment group inc"",""playboy tv international llc"",""victoria springs investments ltd"",""vsi""]",0,false,true,false,false,false,1072341/000100547701003219/0001005477-01-003219-0003.txt
2006,QTR2,1072341,000116923206002304,PLAYBOY ENTERPRISES INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1072341/000116923206002304/d67933_ex10-5.txt,EX-10.5,EX-10,text/plain,services,"[""andrita studios inc"",""intelsat usa sales corp"",""playboy enterprises inc"",""playboy entertainment group inc""]","[""andrita studios inc"",""intelsat usa sales corp"",""playboy enterprises inc"",""playboy entertainment group inc""]",0,false,true,false,false,false,1072341/000116923206002304/d67933_ex10-5.txt
2006,QTR2,1072341,000116923206002304,PLAYBOY ENTERPRISES INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1072341/000116923206002304/d67933_ex10-8.txt,EX-10.8,EX-10,text/plain,services,"[""playboy enterprises inc"",""t-systems canada inc""]","[""playboy enterprises inc"",""t-systems canada inc""]",0,false,true,true,false,false,1072341/000116923206002304/d67933_ex10-8.txt
2006,QTR2,1072341,000116923206002304,PLAYBOY ENTERPRISES INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1072341/000116923206002304/d67933_ex102-2.txt,EX-10.2.2,EX-10,text/plain,services,"[""andrita studios inc"",""loral skynet"",""loral spacecom corporation"",""playboy enterprises inc"",""playboy entertainment group inc""]","[""andrita studios inc"",""loral skynet"",""loral spacecom corporation"",""playboy enterprises inc"",""playboy entertainment group inc""]",0,false,true,false,false,false,1072341/000116923206002304/d67933_ex102-2.txt
2006,QTR2,1072341,000116923206002304,PLAYBOY ENTERPRISES INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1072341/000116923206002304/d67933_ex103-2.txt,EX-10.3.2,EX-10,text/plain,services,"[""andrita studios inc"",""loral skynet"",""loral spacecom corporation"",""playboy enterprises inc""]","[""andrita studios inc"",""loral skynet"",""loral spacecom corporation"",""playboy enterprises inc""]",0,false,true,false,false,false,1072341/000116923206002304/d67933_ex103-2.txt
2006,QTR2,1072341,000116923206002304,PLAYBOY ENTERPRISES INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1072341/000116923206002304/d67933_ex104-2.txt,EX-10.4.2,EX-10,text/plain,services,"[""intelsat llc"",""loral skynet"",""loral spacecom corporation"",""playboy enterprises inc"",""playboy entertainment group inc""]","[""intelsat llc"",""loral skynet"",""loral spacecom corporation"",""playboy enterprises inc"",""playboy entertainment group inc""]",0,false,true,false,false,false,1072341/000116923206002304/d67933_ex104-2.txt
2006,QTR2,1072341,000116923206002304,PLAYBOY ENTERPRISES INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1072341/000116923206002304/d67933_ex106-2.txt,EX-10.6.2,EX-10,text/plain,services,"[""british telecommunications plc"",""playboy enterprises inc"",""playboy tv uk limited""]","[""british telecommunications plc"",""bt"",""playboy enterprises inc"",""playboy tv uk limited""]",0,false,true,false,false,false,1072341/000116923206002304/d67933_ex106-2.txt
2006,QTR2,1072341,000116923206002304,PLAYBOY ENTERPRISES INC,10-Q,2006-05-10,https://mcc.law.stanford.edu/data/1072341/000116923206002304/d67933_ex107-2.txt,EX-10.7.2,EX-10,text/plain,services,"[""british telecommunications plc"",""playboy enterprises inc"",""playboy tv ukbenelux limited""]","[""british telecommunications plc"",""playboy enterprises inc"",""playboy tv uk/benelux limited""]",0,false,true,false,false,false,1072341/000116923206002304/d67933_ex107-2.txt
2008,QTR2,1072341,000116923208001949,PLAYBOY ENTERPRISES INC,10-Q,2008-05-09,https://mcc.law.stanford.edu/data/1072341/000116923208001949/d74229_ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""melinda c witmer"",""playboy enterprises inc"",""playboy entertainment group inc"",""time warner cable inc""]","[""melinda c witmer"",""playboy enterprises inc"",""playboy entertainment group inc"",""time warner cable llc""]",0,false,true,false,false,false,1072341/000116923208001949/d74229_ex10-1.txt
2008,QTR2,1072341,000116923208001949,PLAYBOY ENTERPRISES INC,10-Q,2008-05-09,https://mcc.law.stanford.edu/data/1072341/000116923208001949/d74229_ex10-3.txt,EX-10.3,EX-10,text/plain,services,"[""efashion solutions llc"",""efs"",""playboy enterprises inc"",""playboycom inc""]","[""efashion solutions llc"",""efs"",""playboy enterprises inc"",""playboycom inc""]",0,false,true,false,false,false,1072341/000116923208001949/d74229_ex10-3.txt
2001,QTR2,1072546,000095016801500154,PHARMANETICS INC,8-K,2001-04-27,https://mcc.law.stanford.edu/data/1072546/000095016801500154/ex10-28_50650.txt,EX-10.28,EX-10,text/plain,services,"[""bayer corporation"",""bayer diagnostics"",""cardiovascular diagnostics inc"",""pharmanetics inc""]","[""bayer corporation"",""bayer diagnostics"",""cardiovascular diagnostics inc"",""pharmanetics inc""]",0,false,true,true,false,false,1072546/000095016801500154/ex10-28_50650.txt
2001,QTR2,107263,000095013401501075,WILLIAMS COMPANIES INC,8-K,2001-05-03,https://mcc.law.stanford.edu/data/107263/000095013401501075/d86410ex99-2.txt,EX-99.2,EX-99,text/plain,services,"[""williams communications group inc"",""williams companies inc"",""williams group"",""williams international company""]","[""williams communications group inc"",""williams companies inc"",""williams group"",""williams international company""]",0,false,true,true,false,false,107263/000095013401501075/d86410ex99-2.txt
2002,QTR2,1073615,000095014402005498,IASIS HEALTHCARE CORP,10-Q,2002-05-15,https://mcc.law.stanford.edu/data/1073615/000095014402005498/g76274ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""ahcccs"",""arizona health care cost containment system administration"",""health choice arizona"",""iasis healthcare llc"",""of business and finance""]","[""ahcccs"",""arizona health care cost containment system administration"",""health choice arizona"",""iasis healthcare corp"",""of business and finance""]",0,false,true,false,false,false,1073615/000095014402005498/g76274ex10-1.txt
2001,QTR2,1073794,000095015001500317,DRKOOP COM INC,10-Q,2001-05-15,https://mcc.law.stanford.edu/data/1073794/000095015001500317/a72452ex10-96.txt,EX-10.96,EX-10,text/plain,services,"[""dkc"",""drkoop com inc"",""drkoopcom inc"",""everett koop""]","[""c everett koop"",""dkc"",""drkoop com inc"",""drkoopcom inc"",""md""]",0,false,true,true,false,false,1073794/000095015001500317/a72452ex10-96.txt
2001,QTR2,1074676,000091205701509130,ROWECOM INC,10-K,2001-04-17,https://mcc.law.stanford.edu/data/1074676/000091205701509130/a2043409zex-10_15.txt,EX-10.15,EX-10,text/plain,services,"[""barnesandnoblecom llc"",""rci"",""rowecom inc""]","[""barnesandnoblecom llc"",""bn"",""rci"",""rowecom inc""]",0,false,true,false,false,false,1074676/000091205701509130/a2043409zex-10_15.txt
2001,QTR2,1074676,000091205701509130,ROWECOM INC,10-K,2001-04-17,https://mcc.law.stanford.edu/data/1074676/000091205701509130/a2043409zex-10_16.txt,EX-10.16,EX-10,text/plain,services,"[""barnesandnoblecom llc"",""rci"",""rowecom inc""]","[""barnesandnoblecom llc"",""bn"",""rci"",""rowecom inc""]",0,false,true,false,false,false,1074676/000091205701509130/a2043409zex-10_16.txt
2001,QTR2,1074676,000091205701509130,ROWECOM INC,10-K,2001-04-17,https://mcc.law.stanford.edu/data/1074676/000091205701509130/a2043409zex-10_17.txt,EX-10.17,EX-10,text/plain,services,"[""rowecom inc""]","[""rowecom inc""]",0,false,true,false,false,false,1074676/000091205701509130/a2043409zex-10_17.txt
2001,QTR2,1074676,000091205701509130,ROWECOM INC,10-K,2001-04-17,https://mcc.law.stanford.edu/data/1074676/000091205701509130/a2043409zex-10_18.txt,EX-10.18,EX-10,text/plain,services,"[""barnesandnoblecom llc"",""rci"",""rowecom inc""]","[""barnesandnoblecom inc"",""barnesandnoblecom llc"",""bn"",""rci"",""rowecom inc""]",0,false,true,false,false,false,1074676/000091205701509130/a2043409zex-10_18.txt
2001,QTR2,1074767,000112528201001329,IVILLAGE INC,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1074767/000112528201001329/0001125282-01-001329-0002.txt,EX-10.15,EX-10,text/plain,services,"[""america online inc"",""aol way"",""icp"",""interactive content provider"",""ivillage inc""]","[""america online inc"",""aol way"",""icp"",""interactive content provider"",""ivillage inc""]",0,false,true,false,false,false,1074767/000112528201001329/0001125282-01-001329-0002.txt
2002,QTR2,1074767,000112528202001156,IVILLAGE INC,S-4/A,2002-04-08,https://mcc.law.stanford.edu/data/1074767/000112528202001156/b317596_ex10-34.txt,EX-10.34,EX-10,text/plain,services,"[""com networks llc"",""hearst communications inc"",""ivillage inc"",""womencom llc""]","[""com networks llc"",""hearst communications inc"",""ivillage inc"",""womencom llc""]",0,false,true,true,false,false,1074767/000112528202001156/b317596_ex10-34.txt
2000,QTR2,1074908,000095013000003397,VALLEY MEDIA INC,10-K,2000-06-14,https://mcc.law.stanford.edu/data/1074908/000095013000003397/0000950130-00-003397-0007.txt,EX-10.14.1,EX-10,text/plain,services,"[""loudeye technologies inc"",""valley media inc""]","[""loudeye technologies inc"",""valley media inc""]",0,false,true,true,false,false,1074908/000095013000003397/0000950130-00-003397-0007.txt
2001,QTR2,1078073,000093639201500077,MP3 COM INC,10-Q,2001-04-27,https://mcc.law.stanford.edu/data/1078073/000093639201500077/a71819ex10-33.txt,EX-10.33,EX-10,text/plain,services,"[""howard b wiener"",""mp3 com inc"",""mp3com inc""]","[""howard b wiener"",""mp3 com inc"",""mp3com inc""]",0,false,true,false,false,false,1078073/000093639201500077/a71819ex10-33.txt
2002,QTR2,1078717,000089256902000824,SSP SOLUTIONS INC,10-K,2002-04-16,https://mcc.law.stanford.edu/data/1078717/000089256902000824/a80573ex10-17.txt,EX-10.17,EX-10,text/plain,services,"[""biz interactive zone inc"",""ssp solutions inc"",""wave systems corp""]","[""biz interactive zone"",""ssp solutions inc"",""wave systems corp""]",0,false,true,false,false,false,1078717/000089256902000824/a80573ex10-17.txt
2002,QTR2,1081015,000095014902001084,NEXTCARD INC,10-Q,2002-05-21,https://mcc.law.stanford.edu/data/1081015/000095014902001084/f81348ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""fdic-r"",""federal deposit insurance corporation"",""nextbank national association"",""nextcard inc"",""office of the comptroller of the currency""]","[""fdic-r"",""federal deposit insurance corporation"",""nextbank national association"",""nextcard inc"",""office of the comptroller of the currency""]",0,false,true,true,false,false,1081015/000095014902001084/f81348ex10-1.txt
2001,QTR2,1081630,000091205701506360,HEALTHGATE DATA CORP,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1081630/000091205701506360/a2043010zex-10_31.txt,EX-10.31,EX-10,text/plain,services,"[""healthgate data corp"",""national broadcasting company inc"",""nbc internet inc"",""nbci""]","[""healthgate data corp"",""nbc internet inc"",""nbci""]",0,false,true,true,false,false,1081630/000091205701506360/a2043010zex-10_31.txt
2001,QTR2,1081630,000091205701506360,HEALTHGATE DATA CORP,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1081630/000091205701506360/a2043010zex-10_33.txt,EX-10.33,EX-10,text/plain,services,"[""blackwell publishers limited"",""healthgate data corp""]","[""blackwell publishers limited"",""healthgate data corp""]",0,false,true,false,false,false,1081630/000091205701506360/a2043010zex-10_33.txt
2001,QTR2,1081630,000091205701515329,HEALTHGATE DATA CORP,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/1081630/000091205701515329/a2048711zex-10_36.txt,EX-10.36,EX-10,text/plain,services,"[""ge medical systems"",""gems"",""general electric company"",""healthgate data corp""]","[""ge medical systems"",""gems"",""general electric company"",""healthgate data corp""]",0,false,true,false,false,false,1081630/000091205701515329/a2048711zex-10_36.txt
2004,QTR2,1081661,000112528204002230,EASYLINK SERVICES CORP,10-Q,2004-05-14,https://mcc.law.stanford.edu/data/1081661/000112528204002230/b331969_ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""atandt corp"",""easylink services a new york corporation"",""easylink services corporation"",""george frylinck"",""larry bagley corporation"",""maryann allen""]","[""atandt corp"",""easylink services a new york corporation"",""easylink services corp"",""george frylinck"",""larry bagley corporation"",""maryann allen""]",0,false,true,true,false,false,1081661/000112528204002230/b331969_ex10-1.txt
2001,QTR2,1082337,000093041301500519,E LOAN INC,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/1082337/000093041301500519/c20960_ex10-19.txt,EX-10.19,EX-10,text/plain,services,"[""e-loan"",""loan inc"",""pmi mortgage services co""]","[""e loan inc"",""e-loan"",""pmi mortgage services co""]",0,false,true,false,false,false,1082337/000093041301500519/c20960_ex10-19.txt
2001,QTR2,1082337,000093041301500519,E LOAN INC,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/1082337/000093041301500519/c20960_ex10-2.txt,EX-10.2,EX-10,text/plain,services,"[""charles schwab and co inc"",""e-loan inc"",""loan inc""]","[""charles schwab and co inc"",""e loan inc"",""e-loan inc""]",0,false,true,false,false,false,1082337/000093041301500519/c20960_ex10-2.txt
2001,QTR2,1082337,000093041301500519,E LOAN INC,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/1082337/000093041301500519/c20960_ex10-20.txt,EX-10.20,EX-10,text/plain,services,"[""e-loan"",""loan inc"",""pmi mortgage services co""]","[""e loan inc"",""e-loan"",""pmi mortgage services co""]",0,false,true,false,false,false,1082337/000093041301500519/c20960_ex10-20.txt
2001,QTR2,1082337,000093041301500519,E LOAN INC,10-Q,2001-05-14,https://mcc.law.stanford.edu/data/1082337/000093041301500519/c20960_ex10-5.txt,EX-10.5,EX-10,text/plain,services,"[""e-loan"",""loan inc"",""pmi mortgage services co""]","[""e loan inc"",""e-loan"",""pmi mortgage services co""]",0,false,true,false,false,false,1082337/000093041301500519/c20960_ex10-5.txt
2001,QTR2,1084075,000101172301500013,WNC HOUSING TAX CREDIT FUND VI LP SERIES 8,8-K,2001-04-27,https://mcc.law.stanford.edu/data/1084075/000101172301500013/butlerlpa8k.txt,EX-10,EX-10,text/plain,services,"[""butler plaza apts ii lp"",""wnc housing tax credit fund vi lp series 9""]","[""butler plaza apts ii lp"",""wnc housing tax credit fund vi lp series 8""]",0,false,true,true,false,false,1084075/000101172301500013/butlerlpa8k.txt
2001,QTR2,1084075,000101172301500031,WNC HOUSING TAX CREDIT FUND VI LP SERIES 8,8-K,2001-06-06,https://mcc.law.stanford.edu/data/1084075/000101172301500031/wmainlpa.txt,EX-10,EX-10,text/plain,services,"[""wnc housing tax credit fund vi lp series 9""]","[""wnc housing tax credit fund vi lp series 8""]",0,false,true,true,false,false,1084075/000101172301500031/wmainlpa.txt
2001,QTR2,1084681,000091664101500659,APPLE SUITES INC,8-K/A,2001-06-28,https://mcc.law.stanford.edu/data/1084681/000091664101500659/dex103.txt,EX-10.3,EX-10,text/plain,services,"[""apple suites inc"",""apple suites management inc"",""promus hotels inc""]","[""apple suites inc"",""apple suites management inc"",""promus hotels inc""]",0,false,true,false,false,false,1084681/000091664101500659/dex103.txt
2001,QTR2,1084681,000091664101500659,APPLE SUITES INC,8-K/A,2001-06-28,https://mcc.law.stanford.edu/data/1084681/000091664101500659/dex104.txt,EX-10.4,EX-10,text/plain,services,"[""apple suites inc"",""apple suites management inc"",""atla"",""homewood suites"",""promus hotels inc""]","[""apple suites inc"",""apple suites management inc"",""atla"",""homewood suites"",""promus hotels inc""]",0,false,true,false,false,false,1084681/000091664101500659/dex104.txt
2002,QTR2,1084681,000092838502001249,APPLE SUITES INC,8-K/A,2002-04-01,https://mcc.law.stanford.edu/data/1084681/000092838502001249/dex1010.txt,EX-10.10,EX-10,text/plain,services,"[""apple suites inc"",""apple suites management inc"",""promus hotels inc""]","[""apple suites inc"",""apple suites management inc"",""promus hotels inc""]",0,false,true,false,false,false,1084681/000092838502001249/dex1010.txt
2002,QTR2,1084681,000092838502001249,APPLE SUITES INC,8-K/A,2002-04-01,https://mcc.law.stanford.edu/data/1084681/000092838502001249/dex102.txt,EX-10.2,EX-10,text/plain,services,"[""apple suites inc"",""apple suites management inc"",""promus hotels inc""]","[""apple suites inc"",""apple suites management"",""promus hotels inc""]",0,false,true,false,false,false,1084681/000092838502001249/dex102.txt
2002,QTR2,1084681,000092838502001249,APPLE SUITES INC,8-K/A,2002-04-01,https://mcc.law.stanford.edu/data/1084681/000092838502001249/dex106.txt,EX-10.6,EX-10,text/plain,services,"[""apple suites inc"",""apple suites management inc"",""promus hotels inc""]","[""apple suites inc"",""apple suites management"",""promus hotels inc""]",0,false,true,false,false,false,1084681/000092838502001249/dex106.txt
2005,QTR2,1084828,000114420405017144,COMPUPRINT INC,8-K,2005-05-25,https://mcc.law.stanford.edu/data/1084828/000114420405017144/v019134_ex10-10.txt,EX-10.10,EX-10,text/plain,services,"[""compuprint inc"",""institute of geoinformational analysis of the earth"",""terra insight corporation"",""tic""]","[""compuprint inc"",""institute of geoinformational analysis of the earth"",""terra insight corporation"",""tic""]",0,false,true,true,false,false,1084828/000114420405017144/v019134_ex10-10.txt
2002,QTR2,1085223,000108522302000015,SWITCHBOARD INC,10-Q,2002-05-09,https://mcc.law.stanford.edu/data/1085223/000108522302000015/ex10_7.txt,EX-10,EX-10,text/plain,services,"[""america online inc"",""aol"",""switchboard inc"",""switchboard incorporated""]","[""america online inc"",""aol"",""switchboard inc"",""switchboard incorporated""]",0,false,true,false,false,false,1085223/000108522302000015/ex10_7.txt
2002,QTR2,1085223,000108522302000015,SWITCHBOARD INC,10-Q,2002-05-09,https://mcc.law.stanford.edu/data/1085223/000108522302000015/ex10_8.txt,EX-10,EX-10,text/plain,services,"[""america online inc"",""aol"",""switchboard inc""]","[""america online inc"",""aol"",""switchboard inc""]",0,false,true,false,false,false,1085223/000108522302000015/ex10_8.txt
2002,QTR2,1086600,000095012902001677,ALLIANCE RESOURCE PARTNERS LP,10-K,2002-04-01,https://mcc.law.stanford.edu/data/1086600/000095012902001677/h95100ex10-28.txt,EX-10.28,EX-10,text/plain,services,"[""alliance resource partners lp"",""hopkins county coal llc"",""synfuel solutions operating llc""]","[""alliance resource partners lp"",""hopkins county coal llc"",""synfuel solutions operating llc""]",0,false,true,false,false,false,1086600/000095012902001677/h95100ex10-28.txt
2003,QTR2,1086600,000095012903002573,ALLIANCE RESOURCE PARTNERS LP,10-Q,2003-05-09,https://mcc.law.stanford.edu/data/1086600/000095012903002573/h05676exv10w39.txt,EX-10.39,EX-10,text/plain,services,"[""alliance coal llc"",""alliance resource partners lp"",""seminole electric cooperative inc"",""webster county coal llc"",""white county coal llc""]","[""alliance coal llc"",""alliance resource partners lp"",""seminole electric cooperative inc"",""webster county coal corporation"",""webster county coal llc"",""white county coal corporation"",""white county coal llc""]",0,false,true,true,false,false,1086600/000095012903002573/h05676exv10w39.txt
2003,QTR2,1086844,000108684403000029,AIRGATE PCS INC  DE ,10-Q,2003-05-15,https://mcc.law.stanford.edu/data/1086844/000108684403000029/exhibit10_1.txt,EX-10,EX-10,text/plain,services,"[""airgate pcs inc de"",""airgate service company inc"",""ipcs inc"",""ipcs wireless inc""]","[""airgate pcs inc de"",""airgate service company inc"",""ipcs inc"",""ipcs wireless inc""]",0,false,true,false,false,false,1086844/000108684403000029/exhibit10_1.txt
2003,QTR2,1088022,000095014403008159,INTERNET PICTURES CORP,8-K,2003-06-30,https://mcc.law.stanford.edu/data/1088022/000095014403008159/g83605exv10w1.txt,EX-10.1,EX-10,text/plain,services,"[""ebay inc"",""internet pictures corporation"",""ipix""]","[""ebay inc"",""internet pictures corp"",""internet pictures corporation"",""ipix""]",0,false,true,false,false,false,1088022/000095014403008159/g83605exv10w1.txt
2002,QTR2,1088118,000089256902000982,HORSESHOE GAMING HOLDING CORP,10-Q,2002-05-07,https://mcc.law.stanford.edu/data/1088118/000089256902000982/a81370ex10-1.txt,EX-10.1,EX-10,text/plain,services,"[""city of hammond port authority"",""city of hammond redevelopment authority"",""department of development"",""empress casino hammond corporation"",""horseshoe gaming holding corp"",""horseshoe hammond inc""]","[""city of hammond port authority"",""city of hammond redevelopment authority"",""department of redevelopment"",""empress casino hammond corporation"",""horseshoe gaming holding corp"",""horseshoe hammond inc""]",0,false,true,false,false,false,1088118/000089256902000982/a81370ex10-1.txt
2002,QTR2,1088825,000101287002001633,TIVO INC,10-K,2002-04-03,https://mcc.law.stanford.edu/data/1088825/000101287002001633/dex106.txt,EX-10.6,EX-10,text/plain,services,"[""directv inc"",""tivo inc""]","[""directv inc"",""tivo inc""]",0,false,true,false,false,false,1088825/000101287002001633/dex106.txt
2002,QTR2,1089472,000095012902001935,EAST COAST POWER LLC,10-K,2002-04-15,https://mcc.law.stanford.edu/data/1089472/000095012902001935/h94727ex10-j.txt,EX-10.J,EX-10,text/plain,services,"[""cogen technologies"",""cogen technologies linden ltd"",""cogen technologies linden venture lp"",""consolidated edison co of new york inc"",""east coast power llc""]","[""cogen technologies inc"",""cogen technologies linden ltd"",""cogen-technologies linden venture lp"",""consolidated edison company of new york inc"",""east coast power llc""]",0,false,true,false,false,false,1089472/000095012902001935/h94727ex10-j.txt
2001,QTR2,1090710,000101706201500119,EMACHINES INC  DE ,8-K,2001-04-27,https://mcc.law.stanford.edu/data/1090710/000101706201500119/dex9912.txt,EX-99.12,EX-99,text/plain,services,"[""america online inc"",""aol"",""emachines inc de""]","[""america online inc"",""aol"",""emachines inc de""]",0,false,true,false,false,false,1090710/000101706201500119/dex9912.txt
2003,QTR2,1090908,000089161803003351,SELECTICA INC,10-K,2003-06-30,https://mcc.law.stanford.edu/data/1090908/000089161803003351/f90966exv10w30.txt,EX-10.30,EX-10,text/plain,services,"[""ge medical services"",""selectica inc""]","[""ge medical services"",""selectica inc""]",0,false,true,false,false,false,1090908/000089161803003351/f90966exv10w30.txt
2003,QTR2,1090908,000089161803003351,SELECTICA INC,10-K,2003-06-30,https://mcc.law.stanford.edu/data/1090908/000089161803003351/f90966exv10w31.txt,EX-10.31,EX-10,text/plain,services,"[""ibm"",""international business machines corporation"",""selectica inc""]","[""ibm"",""international business machines corporation"",""selectica inc""]",0,false,true,false,false,false,1090908/000089161803003351/f90966exv10w31.txt
2001,QTR2,1091735,000092962401500315,PACER INTERNATIONAL INC TN,10-Q,2001-05-17,https://mcc.law.stanford.edu/data/1091735/000092962401500315/dex101.txt,EX-10.1,EX-10,text/plain,services,"[""csx intermodal inc"",""csxi"",""pacer international inc""]","[""csx intermodal inc"",""csxi"",""pacer international inc tn""]",0,false,true,false,false,false,1091735/000092962401500315/dex101.txt
2001,QTR2,1092536,000101968701000471,FASTNET CORP,10-K,2001-04-02,https://mcc.law.stanford.edu/data/1092536/000101968701000471/0001019687-01-000471-0003.txt,EX-10.12,EX-10,text/plain,services,"[""fastnet corp"",""fastnet corporation"",""microsoft corporation"",""webtv networks inc"",""wni"",""you tools corporation""]","[""fastnet corp"",""fastnet corporation"",""microsoft corporation"",""webtv networks inc"",""wni"",""you tools corporation""]",0,false,true,false,false,false,1092536/000101968701000471/0001019687-01-000471-0003.txt
2003,QTR2,1094007,000095016803001801,RAINMAKER SYSTEMS INC,10-Q,2003-05-15,https://mcc.law.stanford.edu/data/1094007/000095016803001801/dex1029.txt,EX-10.29,EX-10,text/plain,services,"[""dell products"",""martin hernandez"",""michael sheehan"",""rainmaker systems inc""]","[""dell products lp"",""martin hernandez"",""michael sheehan"",""rainmaker systems inc""]",0,false,true,false,false,false,1094007/000095016803001801/dex1029.txt
2001,QTR2,1094007,000102140801500529,RAINMAKER SYSTEMS INC,10-Q,2001-05-02,https://mcc.law.stanford.edu/data/1094007/000102140801500529/dex1026.txt,EX-10.26,EX-10,text/plain,services,"[""rainmaker systems inc"",""sybase inc""]","[""rainmaker systems inc"",""sybase inc""]",0,false,true,false,false,false,1094007/000102140801500529/dex1026.txt
